Nombre,Categoría,Subcategoría,Tlf Fijo,Tlf Móvil,Mail,Web,Localidad,Whatsapp eviado,Mail enviado
ALVAREZ BELTRAN,hogar y decoracion,electricidad,964475150,-1,-1,www.alvarezbeltran.com/,Benicarlo,-1,-1
BAZAR CHINO WEIYAN XU,hogar y decoracion,"artesania, ceramica, regalos y bazar",-1,-1,-1,-1,Benicarlo,-1,-1
Centro de Educacion Infantil Moby Dick,servicios,"servicios de transporte (mensajeria, taxis...)",964472960,-1,-1,www.escuelamobydick.com/,Benicarlo,-1,-1
Extintores Expower,finanzas y gestion,seguros,964461848,-1,-1,www.expower.es,Benicarlo,-1,-1
Jardin del papagayo,"ocio, deportes y aficiones","cines, teatros y espectaculos",964461225,-1,-1,www.jardindelpapagayo.com/,Benicarlo,-1,-1
"Muebles Azor, S.A.",mayoristas,mayoristas hogar,964473382,-1,-1,www.mueblesazor.com/,Benicarlo,-1,-1
Restaurantes 'La Braseria del Puerto',hosteleria y turismo,restaurantes,964473843,-1,-1,-1,Benicarlo,-1,-1
El Palleter,hosteleria y turismo,restaurantes,964474753,-1,-1,-1,Benicarlo,-1,-1
"EL BOSC DEL PORT, S.L.",hosteleria y turismo,bar-cafeteria,-1,-1,-1,-1,Benicarlo,-1,-1
Nautica Benicarlo,"ocio, deportes y aficiones",material deportivo,-1,-1,-1,-1,Benicarlo,-1,-1
Spa clubde mar,"ocio, deportes y aficiones","gimnasios, boleras y otros centros deportivos",964465206,-1,-1,-1,Benicarlo,-1,-1
Marina Benicarlo,"ocio, deportes y aficiones","gimnasios, boleras y otros centros deportivos",964462330,-1,-1,www.marinabenicarlo.com/,Benicarlo,-1,-1
"Aridos y cribados Domingo, S.A.",mayoristas,mayoristas (otros),-1,-1,-1,-1,Benicarlo,-1,-1
Reciclajes Totmetal,mayoristas,mayoristas (otros),964462769,-1,-1,-1,Benicarlo,-1,-1
ICA IBERIA SAU,mayoristas,mayoristas (otros),964491574,-1,-1,www.icaiberia.com/,Benicarlo,-1,-1
BLAT BLANC S.L.,mayoristas,mayoristas agroalimentarios,964474465,-1,-1,-1,Benicarlo,-1,-1
E.J.R. SYSTEM'S,servicios,"publicidad, marketing y eventos",964465231,-1,-1,www.ejrsystems.com/,Benicarlo,-1,-1
Toldos Raiva,servicios,"construccion, instalaciones y mantenimiento",964460798,-1,-1,www.toldosraiva.es/,Benicarlo,-1,-1
Restaurantes - Braseria ' EL POLIGON',hosteleria y turismo,restaurantes,964472878,-1,-1,-1,Benicarlo,-1,-1
Toldos Sombrasol,servicios,"construccion, instalaciones y mantenimiento",964825424,-1,-1,-1,Benicarlo,-1,-1
Locutorio Internacional Telecom,"informatica, imagen y sonido",telefonia y telecomunicaciones,-1,-1,-1,-1,Benicarlo,-1,-1
Restaurantes  'EL PINCHE DE ORO',hosteleria y turismo,restaurantes,964473464,-1,-1,-1,Benicarlo,-1,-1
Hotel 'El Pinche de Oro',hosteleria y turismo,"hoteles, hostales y pensiones",964467120,-1,-1,www.elpinchedeoro.com,Benicarlo,-1,-1
La Cantona,hosteleria y turismo,bar-cafeteria,-1,-1,-1,-1,Benicarlo,-1,-1
SG Microsystems,finanzas y gestion,gestorias-asesorias,964465120,-1,-1,www.asesoriaweb.com/sgmicrosystems,Benicarlo,-1,-1
Cafe Marron,hosteleria y turismo,bar-cafeteria,964460869,-1,-1,www.grancafemarron.com/,Benicarlo,-1,-1
Kit Fusta SCP,hogar y decoracion,muebles,964105292,-1,-1,-1,Benicarlo,-1,-1
Art Estudi Bayarri,servicios,"publicidad, marketing y eventos",964475612,-1,bayarri@rotulaciobayarri.com,-1,Benicarlo,-1,-1
Cabells,salud y belleza,peluquerias y salones de belleza,964460095,-1,-1,-1,Benicarlo,-1,-1
Restaurantes Pizzeria L'Arena,hosteleria y turismo,restaurantes,964461108,-1,-1,-1,Benicarlo,-1,-1
Peluqueria Abdeslem,salud y belleza,peluquerias y salones de belleza,-1,-1,-1,-1,Benicarlo,-1,-1
Peluqueria,salud y belleza,peluquerias y salones de belleza,-1,-1,-1,-1,Benicarlo,-1,-1
Sandra Giner Centre d'estetica,salud y belleza,peluquerias y salones de belleza,964471374,-1,-1,-1,Benicarlo,-1,-1
Lavado y mantenimiento de vehiculos Lumar,vehiculos,mantenimiento y reparacion de vehiculos,-1,691664784,-1,-1,Benicarlo,-1,-1
Restaurantes 'El Mundo',hosteleria y turismo,restaurantes,964462373,-1,-1,-1,Benicarlo,-1,-1
Restaurantes  'EL REBOST DEL MAR',hosteleria y turismo,restaurantes,964460249,-1,-1,-1,Benicarlo,-1,-1
Restaurante La Caracola,hosteleria y turismo,restaurantes,-1,-1,-1,-1,Benicarlo,-1,-1
Villas Paris,hosteleria y turismo,apartamentos en alquiler,964470474,-1,-1,-1,Benicarlo,-1,-1
"Mediterraneo Animal Center, S.L.","flores, jardineria y animales",mascotas y accesorios,-1,-1,-1,-1,Benicarlo,-1,-1
"Mendez Nunez 2001, S.L.",servicios,"construccion, instalaciones y mantenimiento",-1,-1,-1,-1,Benicarlo,-1,-1
"Construcciones Bayarii, SL",servicios,"construccion, instalaciones y mantenimiento",-1,-1,-1,-1,Benicarlo,-1,-1
Administracion de Loterias numero 3 Joseki,tabaco y loterias,loterias y apuestas,964471246,-1,-1,-1,Benicarlo,-1,-1
"Asfibe, S.L.",servicios,"construccion, instalaciones y mantenimiento",-1,-1,-1,www.oremar.net/grupoorero/asfibe/index.htm,Benicarlo,-1,-1
Bar Restaurantes 'Varadero',hosteleria y turismo,restaurantes,964461811,-1,-1,-1,Benicarlo,-1,-1
Pension  Los Claveles,hosteleria y turismo,"hoteles, hostales y pensiones",-1,635569486,-1,-1,Benicarlo,-1,-1
Promociones Carretera de Peniscola,hogar y decoracion,material de construccion,-1,-1,-1,-1,Benicarlo,-1,-1
Alimentacion SU HONG,alimentacion,alimentacion en general,964470866,-1,-1,-1,Benicarlo,-1,-1
Tall de lluna,salud y belleza,peluquerias y salones de belleza,-1,-1,-1,-1,Benicarlo,-1,-1
Bar Bukovina,hosteleria y turismo,bar-cafeteria,-1,-1,-1,-1,Benicarlo,-1,-1
Peluqueria Marisol,salud y belleza,peluquerias y salones de belleza,-1,694826512,-1,-1,Benicarlo,-1,-1
Bar Cafeteria Friends,hosteleria y turismo,bar-cafeteria,-1,-1,-1,-1,Benicarlo,-1,-1
Lavanderia Resplandor,servicios,lavanderias,964461631,-1,-1,-1,Benicarlo,-1,-1
Salanguera Informatica,"informatica, imagen y sonido",informatica y consolas,-1,658911417,-1,www.salanguera.es,Benicarlo,-1,-1
INSTALACIONES LOPEZ MORENO S.L.,hogar y decoracion,material de construccion,964460516,-1,-1,-1,Benicarlo,-1,-1
Asesoria Juan Francisco Moya Cervera,finanzas y gestion,gestorias-asesorias,-1,-1,-1,-1,Benicarlo,-1,-1
Assessorament Empresarial,finanzas y gestion,gestorias-asesorias,-1,-1,-1,-1,Benicarlo,-1,-1
Pension    'Hostal -R.   Belmonte II',hosteleria y turismo,"hoteles, hostales y pensiones",964471239,-1,-1,-1,Benicarlo,-1,-1
Seguros Febrer,finanzas y gestion,gestorias-asesorias,964471462,-1,-1,www.gestoriafebrer.com,Benicarlo,-1,-1
Apartamentos El Oasis,hosteleria y turismo,apartamentos en alquiler,964402124,-1,-1,-1,Benicarlo,-1,-1
Instalacions Santi Gargallo,servicios,"construccion, instalaciones y mantenimiento",964475419,-1,-1,-1,Benicarlo,-1,-1
UnDiez - Hosting y Servicios de Internet,"informatica, imagen y sonido",telefonia y telecomunicaciones,-1,650502875,-1,www.undiez.com,Benicarlo,-1,-1
Asesoria Peniscola,finanzas y gestion,gestorias-asesorias,964461716,-1,-1,www.asesoriapeniscola.com,Benicarlo,-1,-1
Fusteria Palomo,hogar y decoracion,carpinteria,-1,-1,-1,www.fusteriapalomo.com/index.php,Benicarlo,-1,-1
Fontllum,hogar y decoracion,electricidad,964460995,-1,-1,-1,Benicarlo,-1,-1
Innove,salud y belleza,peluquerias y salones de belleza,964829107,-1,-1,-1,Benicarlo,-1,-1
BENIMOTOR,vehiculos,mantenimiento y reparacion de vehiculos,964828521,-1,-1,www.benimotor.es/,Benicarlo,-1,-1
CONSTRUCCIONES FLOS RUIZ,servicios,"construccion, instalaciones y mantenimiento",964473000,-1,-1,-1,Benicarlo,-1,-1
Cristal 1,hogar y decoracion,material de construccion,964471167,-1,-1,-1,Benicarlo,-1,-1
DAVID FERRE ELECTRICIDAD Y FONTANERIA,servicios,"construccion, instalaciones y mantenimiento",-1,610560509,-1,-1,Benicarlo,-1,-1
BDM Consultores,finanzas y gestion,gestorias-asesorias,964467115,-1,-1,www.bdmconsultores.com/index1.html,Benicarlo,-1,-1
Temporal Transfer ETT,finanzas y gestion,gestorias-asesorias,964461595,-1,-1,www.temporaltransfer.com,Benicarlo,-1,-1
Bar Restaurantes Morrongo,hosteleria y turismo,restaurantes,964461326,-1,-1,-1,Benicarlo,-1,-1
Fontaneria y calefaccion Manolo,hogar y decoracion,material de construccion,-1,609751513,-1,-1,Benicarlo,-1,-1
Viclama construcciones,hogar y decoracion,material de construccion,964826028,-1,-1,viclamaconstruccione.galeon.com/,Benicarlo,-1,-1
Thompson English Centre,servicios,"servicios de transporte (mensajeria, taxis...)",-1,-1,-1,www.thompsonenglishcentre.com/,Benicarlo,-1,-1
Hostal    Casa Juan,hosteleria y turismo,"hoteles, hostales y pensiones",964475032,-1,-1,-1,Benicarlo,-1,-1
AXA Seguros GB Consultores,finanzas y gestion,gestorias-asesorias,964475048,-1,-1,-1,Benicarlo,-1,-1
Gestoria Fabregat,finanzas y gestion,gestorias-asesorias,964471648,-1,ffabregat@mgs.es,-1,Benicarlo,-1,-1
Aymo Asesores,finanzas y gestion,gestorias-asesorias,964461585,-1,-1,www.aymo.20m.com,Benicarlo,-1,-1
M2 ARQUITECTURA,servicios,"construccion, instalaciones y mantenimiento",964470876,-1,-1,-1,Benicarlo,-1,-1
Bar Cafeteria 'Aki me kedo',hosteleria y turismo,bar-cafeteria,-1,-1,-1,-1,Benicarlo,-1,-1
Beniconst Urbana,finanzas y gestion,servicios inmobiliarios,964470468,-1,-1,www.beniconst.com,Benicarlo,-1,-1
Cuartero & Villalonga,finanzas y gestion,gestorias-asesorias,964829320,-1,-1,-1,Benicarlo,-1,-1
Metrocom,"informatica, imagen y sonido",informatica y consolas,902027032,-1,-1,www.metrocom.es/,Benicarlo,-1,-1
Ofigest,finanzas y gestion,gestorias-asesorias,964472951,-1,-1,-1,Benicarlo,-1,-1
SG Arin SA Agencia de seguros,finanzas y gestion,gestorias-asesorias,-1,-1,-1,-1,Benicarlo,-1,-1
Tecnigest,finanzas y gestion,gestorias-asesorias,964470772,-1,-1,-1,Benicarlo,-1,-1
Distribuciones Abella Verge S.L. (Dista-ver S.L.),mayoristas,mayoristas agroalimentarios,964461114,-1,-1,www.abellaverge.com/,Benicarlo,-1,-1
David Sans Feixa,alimentacion,alimentacion en general,-1,-1,-1,-1,Benicarlo,-1,-1
Cafe-Bar Anna,hosteleria y turismo,bar-cafeteria,-1,-1,-1,-1,Benicarlo,-1,-1
Cafeteria Viena,hosteleria y turismo,bar-cafeteria,964460559,-1,pedrocollviena@gmail.com,-1,Benicarlo,-1,-1
Gestoria Febrer,finanzas y gestion,gestorias-asesorias,964471462,-1,-1,www.gestoriafebrer.com,Benicarlo,-1,-1
PUNT D'ELECTRICITAT,hogar y decoracion,electricidad,964473325,-1,-1,-1,Benicarlo,-1,-1
Serviempresa Consultors,finanzas y gestion,gestorias-asesorias,964475101,-1,-1,-1,Benicarlo,-1,-1
Clinica podologica Eva Maria Vidal Ros,salud y belleza,"servicios medicos (clinicas, ortopedia...)",964475205,-1,-1,-1,Benicarlo,-1,-1
Clinica Podologica Mercedes Albiol,salud y belleza,"servicios medicos (clinicas, ortopedia...)",964470813,-1,mercedes.albiol.podo@gmail.com,-1,Benicarlo,-1,-1
Pizzeria 'Piccola',hosteleria y turismo,restaurantes,964475926,-1,-1,-1,Benicarlo,-1,-1
Restaurante Taperia Xanadu,hosteleria y turismo,restaurantes,964828412,-1,-1,-1,Benicarlo,-1,-1
Restaurantes CHUANET,hosteleria y turismo,restaurantes,964471772,-1,javi@rincondechuanet.com,www.rincondechuanet.com,Benicarlo,-1,-1
La caixa dels Fils,hogar y decoracion,"artesania, ceramica, regalos y bazar",-1,651094585,lanetadelacadirera@gmail.com,-1,Benicarlo,-1,-1
Centro de Psicologia Fanny Lopez,salud y belleza,"servicios medicos (clinicas, ortopedia...)",-1,634535315,fanny@cop.es,fannylopezpsicologa.com,Benicarlo,-1,-1
Fitness One Center,"ocio, deportes y aficiones","gimnasios, boleras y otros centros deportivos",-1,722513226,fitcenterbenicarlo@gmail.com,-1,Benicarlo,-1,-1
Benihort,alimentacion,supermercados,964467013,-1,suministros@benihort.com,benihort.com/va,Benicarlo,-1,-1
Be Home Agency,finanzas y gestion,servicios inmobiliarios,-1,665730658,lorenabehome@gmail.com,behomeagency.com/,Benicarlo,-1,-1
Locutorio Ghani,"informatica, imagen y sonido",telefonia y telecomunicaciones,964828283,642115588,ag28@hotmail.com,-1,Benicarlo,-1,-1
Inmobiliaria Solymar,finanzas y gestion,servicios inmobiliarios,964467072,651815267,bayarriboix@gmail.com,-1,Benicarlo,-1,-1
Benicolo's,"informatica, imagen y sonido",electrodomesticos y electronica en general,964471996,637142666,colorplusbenicarlo@gmail.com,-1,Benicarlo,-1,-1
Ros Papa Luna,alimentacion,supermercados,964880105,-1,info@rospapaluna.com,www.rospapaluna.com/,Benicarlo,-1,-1
Mafer Muebles,hogar y decoracion,muebles,964471159,-1,-1,-1,Benicarlo,-1,-1
Centro Medico Fisioquiros Benicarlo,salud y belleza,"servicios medicos (clinicas, ortopedia...)",964826778,-1,consulta@fisioquirosbenicarlo.com,fisioquirosbenicarlo.com/,Benicarlo,-1,-1
Muebles el Pino,hogar y decoracion,muebles,964461444,-1,-1,-1,Benicarlo,-1,-1
Bar restaurante,hosteleria y turismo,restaurantes,-1,-1,-1,-1,Benicarlo,-1,-1
SENSE LIMITS,servicios,servicios profesionales,-1,-1,-1,-1,Benicarlo,-1,-1
Telefonia y Electronica Tormos Fibla,"informatica, imagen y sonido",telefonia y telecomunicaciones,964467220,-1,-1,www.tormosfibla.com,Benicarlo,-1,-1
Venta de ropa y calzado,moda y complementos,moda y complementos en general,-1,-1,-1,-1,Benicarlo,-1,-1
Venta de comidas preparadas,alimentacion,alimentacion en general,-1,-1,-1,-1,Benicarlo,-1,-1
Cash & Carry Ros,alimentacion,alimentacion en general,964880105,-1,-1,-1,Benicarlo,-1,-1
B&B Garage,vehiculos,mantenimiento y reparacion de vehiculos,-1,-1,-1,-1,Benicarlo,-1,-1
Pizzeria Delato,hosteleria y turismo,restaurantes,-1,-1,-1,-1,Benicarlo,-1,-1
Bar-cafeteria,hosteleria y turismo,bar-cafeteria,-1,-1,-1,-1,Benicarlo,-1,-1
Montajes Ganaderos RYM,"flores, jardineria y animales",mascotas y accesorios,964467432,-1,-1,-1,Benicarlo,-1,-1
Fruteria Carniceria Argana,alimentacion,alimentacion en general,-1,-1,-1,-1,Benicarlo,-1,-1
El pan de Paris,hosteleria y turismo,bar-cafeteria,-1,-1,-1,-1,Benicarlo,-1,-1
Banco Bilbao Vizcaya Argentaria SA,finanzas y gestion,entidades financieras,964470700,-1,-1,www.bbva.es,Benicarlo,-1,-1
La Batreta,hosteleria y turismo,restaurantes,-1,632223918,-1,-1,Benicarlo,-1,-1
Muebles Martin,hogar y decoracion,muebles,-1,-1,-1,-1,Benicarlo,-1,-1
Bulmifera tatoo,salud y belleza,peluquerias y salones de belleza,-1,-1,-1,-1,Benicarlo,-1,-1
Centro ensenanza Robotblo,servicios,"servicios de formacion (autoescuelas, academias...)",964638210,-1,-1,www.robotblo.es/,Benicarlo,-1,-1
Guzman arts esceniques,"ocio, deportes y aficiones","cines, teatros y espectaculos",964745346,-1,guzmanartesesceniques@gmail.com,guzmanartsesceniques.com/,Benicarlo,-1,-1
Joaquin Ramon Pitarch Abogados,servicios,servicios profesionales,964724456,-1,-1,joaquinramonpitarchabogados.com/,Benicarlo,-1,-1
Fautor Inmobiliaria,finanzas y gestion,servicios inmobiliarios,964470121,-1,info@fautor.es,www.fautor.es/,Benicarlo,-1,-1
Oficina Asesoria,finanzas y gestion,gestorias-asesorias,-1,-1,-1,-1,Benicarlo,-1,-1
Espai fotografic Miriam G Troncho,"informatica, imagen y sonido",fotografia,-1,-1,-1,miriamgtroncho.com/contacto/,Benicarlo,-1,-1
Auto 1,vehiculos,mantenimiento y reparacion de vehiculos,964460725,-1,-1,www.auto1benicarlo.es/index.php,Benicarlo,-1,-1
Gabinete de Psicologia,servicios,servicios profesionales,-1,-1,-1,-1,Benicarlo,-1,-1
Bar restaurante,hosteleria y turismo,bar-cafeteria,-1,-1,-1,-1,Benicarlo,-1,-1
Jormen-express,servicios,"servicios de transporte (mensajeria, taxis...)",-1,-1,-1,-1,Benicarlo,-1,-1
Bar cafeteria,hosteleria y turismo,bar-cafeteria,-1,-1,-1,-1,Benicarlo,-1,-1
Helados Costa Dorada,hosteleria y turismo,heladeria-horchateria,964470928,-1,-1,-1,Benicarlo,-1,-1
Nuevo Tanatorio Benicarlo,servicios,servicios funerarios,964453600,-1,-1,www.funerarianuevotanatorio.com/tanatorio-benicarlo,Benicarlo,-1,-1
Ana Ventura Psicologa,salud y belleza,"servicios medicos (clinicas, ortopedia...)",-1,-1,-1,www.anaventurapsicologa.es/ca,Benicarlo,-1,-1
Centre d'Estudis Aula Oberta,servicios,"servicios de formacion (autoescuelas, academias...)",-1,-1,-1,-1,Benicarlo,-1,-1
Eduard Vaya,salud y belleza,"servicios medicos (clinicas, ortopedia...)",-1,-1,-1,-1,Benicarlo,-1,-1
Vinas Spain,mayoristas,mayoristas agroalimentarios,-1,-1,-1,-1,Benicarlo,-1,-1
Peluqueria caballeros,salud y belleza,peluquerias y salones de belleza,-1,632185152,-1,-1,Benicarlo,-1,-1
Lavanderia autoservicio,servicios,lavanderias,-1,-1,-1,-1,Benicarlo,-1,-1
Kiz Kur,salud y belleza,peluquerias y salones de belleza,-1,-1,-1,-1,Benicarlo,-1,-1
Peluquria canina,"flores, jardineria y animales",mascotas y accesorios,-1,-1,-1,-1,Benicarlo,-1,-1
Primode Outlet,moda y complementos,moda mujer,-1,-1,-1,-1,Benicarlo,-1,-1
La Perla Artesania,moda y complementos,"zapatos, bolsos y complementos",-1,-1,-1,-1,Benicarlo,-1,-1
Systempc,"informatica, imagen y sonido",informatica y consolas,-1,-1,-1,www.systempc.es/,Benicarlo,-1,-1
Pub Azul,hosteleria y turismo,pubs y discotecas,-1,-1,-1,-1,Benicarlo,-1,-1
Chapa y pintura M. Lopez,vehiculos,mantenimiento y reparacion de vehiculos,964471179,-1,-1,-1,Benicarlo,-1,-1
Restaurante Cafeteria Metropizza & kebab,hosteleria y turismo,restaurantes,964825639,-1,-1,-1,Benicarlo,-1,-1
Bar Monterrey,hosteleria y turismo,bar-cafeteria,964813511,-1,-1,-1,Benicarlo,-1,-1
Garcia Rubio S.A.,servicios,servicios profesionales,-1,-1,-1,-1,Benicarlo,-1,-1
Sorli,servicios,"servicios de formacion (autoescuelas, academias...)",-1,-1,-1,-1,Benicarlo,-1,-1
L'arbre dels sons,servicios,servicios profesionales,-1,-1,-1,-1,Benicarlo,-1,-1
The phone shop,"informatica, imagen y sonido",telefonia y telecomunicaciones,-1,-1,-1,-1,Benicarlo,-1,-1
Multinetejes Blo,servicios,"construccion, instalaciones y mantenimiento",-1,-1,-1,-1,Benicarlo,-1,-1
Que aprofite,hosteleria y turismo,comidas para llevar,-1,692973366,-1,-1,Benicarlo,-1,-1
Bar cafeteria sin braseria,hosteleria y turismo,bar-cafeteria,-1,-1,-1,-1,Benicarlo,-1,-1
Master Gym,"ocio, deportes y aficiones","gimnasios, boleras y otros centros deportivos",-1,-1,-1,-1,Benicarlo,-1,-1
Pelac,hogar y decoracion,pinturas,-1,-1,-1,-1,Benicarlo,-1,-1
Bufalo Cafe,hosteleria y turismo,bar-cafeteria,-1,693982516,nyatique@gmail.com,-1,Benicarlo,-1,-1
Tape@,hosteleria y turismo,bar-cafeteria,-1,-1,bartapea@gmail.com,-1,Benicarlo,-1,-1
Susana Marza Jovani,hosteleria y turismo,bar-cafeteria,964467474,-1,-1,-1,Benicarlo,-1,-1
Perfuval,drogueria - perfumeria,perfumeria especializada y belleza,964489142,-1,-1,-1,Benicarlo,-1,-1
Sensa,hogar y decoracion,electricidad,-1,-1,-1,-1,Benicarlo,-1,-1
Clinica Dental Dr. Basilio Matamoros,salud y belleza,"servicios medicos (clinicas, ortopedia...)",964826966,-1,-1,-1,Benicarlo,-1,-1
Peluqueria Paz,salud y belleza,peluquerias y salones de belleza,-1,632185256,oushaqmuslim@gmail.com,-1,Benicarlo,-1,-1
Automotive,vehiculos,compra-venta de vehiculos,964471950,-1,-1,www.automotivate.es,Benicarlo,-1,-1
Iocum Gestio Esportiva i Educativa,"ocio, deportes y aficiones","gimnasios, boleras y otros centros deportivos",964044317,-1,info@iocum.com,iocum.com/,Benicarlo,-1,-1
La Cocina de Charo,hosteleria y turismo,comidas para llevar,-1,-1,-1,-1,Benicarlo,-1,-1
Bazar Benicarlo,hogar y decoracion,"artesania, ceramica, regalos y bazar",-1,-1,-1,-1,Benicarlo,-1,-1
Bar Cafeteria Tossal,hosteleria y turismo,bar-cafeteria,-1,-1,-1,-1,Benicarlo,-1,-1
Gran Bazar Chino,hogar y decoracion,"artesania, ceramica, regalos y bazar",-1,-1,-1,-1,Benicarlo,-1,-1
Gardenjoy,"flores, jardineria y animales","floristeria, jardineria y productos agricolas",964475128,-1,-1,www.gardenjoy.es,Benicarlo,-1,-1
Talleres Tarrago,vehiculos,mantenimiento y reparacion de vehiculos,-1,689281116,-1,-1,Benicarlo,-1,-1
Multiopticas Andres Barreda,salud y belleza,opticas,964460076,-1,-1,www.multiopticas.com/,Benicarlo,-1,-1
Geonatur,salud y belleza,herboristerias y dietetica,964462208,-1,-1,www.geonatur.net/,Benicarlo,-1,-1
Carniceria Marroc,alimentacion,carnes / embutidos / huevos,-1,651726571,-1,-1,Benicarlo,-1,-1
Bazar Sadiki,hogar y decoracion,"artesania, ceramica, regalos y bazar",-1,-1,-1,-1,Benicarlo,-1,-1
Chollos Benimercat,hogar y decoracion,"artesania, ceramica, regalos y bazar",964828885,653398228,yessicazhou@gmail.com,-1,Benicarlo,-1,-1
Forn de Pa Rosa Mari,alimentacion,pan y pasteleria,964473249,665052766,-1,-1,Benicarlo,-1,-1
OFIMAT Benicarlo,"papeleria, libreria y quioscos","papeleria, libreria, prensa y quioscos",964470112,-1,-1,-1,Benicarlo,-1,-1
Superpint,drogueria - perfumeria,drogueria y productos de limpieza,964473592,-1,-1,-1,Benicarlo,-1,-1
Avila Bosch,mayoristas,mayoristas hogar,964472234,-1,-1,www.avilabosch.com/,Benicarlo,-1,-1
S.E.M. Electronica Maestrat,servicios,"construccion, instalaciones y mantenimiento",964460308,-1,-1,-1,Benicarlo,-1,-1
Arcadio Gregori,hogar y decoracion,electricidad,964474303,-1,-1,arcadiogregori.com/,Benicarlo,-1,-1
Vidres Benicarlo,hogar y decoracion,material de construccion,964461839,-1,vidresbenicarlo@hotmail.com,-1,Benicarlo,-1,-1
"Fertiltec, S.L.",mayoristas,mayoristas (otros),964471343,-1,-1,-1,Benicarlo,-1,-1
Autoaplicaciones Electricas,vehiculos,compra-venta de vehiculos,964460550,-1,-1,-1,Benicarlo,-1,-1
Lubricantes y Derivados,vehiculos,compra-venta de vehiculos,964473087,-1,-1,-1,Benicarlo,-1,-1
Agromotor Benicarlo,vehiculos,compra-venta de vehiculos,964470742,-1,-1,-1,Benicarlo,-1,-1
SENECA INSTALACIONES,servicios,"construccion, instalaciones y mantenimiento",964467553,-1,-1,-1,Benicarlo,-1,-1
Fisiomed,salud y belleza,"servicios medicos (clinicas, ortopedia...)",964472623,-1,-1,-1,Benicarlo,-1,-1
Mariajo & Cia,salud y belleza,peluquerias y salones de belleza,964829300,-1,-1,-1,Benicarlo,-1,-1
Centre d'estetica Mar,salud y belleza,peluquerias y salones de belleza,964460147,-1,-1,-1,Benicarlo,-1,-1
