Nombre,URL,Categoría,Subcategoría,Dirección,Tlf Fijo,Tlf Móvil,Mail,Mail Genérico,Mail Dominio,Web,Certificado,WordPress,Versión WP,Cuerpo Mail Hecho,Puntuación,Cuerpo Mail,Localidad
FORN ADELL,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/forn-adell,alimentacion,pan y pasteleria,-1,964213681,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
LYV,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/lv-3,moda y complementos,moda y complementos en general,-1,964208272,-1,-1,-1,-1,www.lyv.es,-1,-1,-1,-1,-1,-1,Castello
CHRIS,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/chris,moda y complementos,moda y complementos en general,-1,964247687,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
PILUCA PORCAR,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/piluca-porcar,salud y belleza,peluquerias y salones de belleza,-1,964031185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
TU PELUQUERIA,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/easy-cut-peluquerias,salud y belleza,peluquerias y salones de belleza,-1,964529610,-1,bibigch@hotmail.com,si,outlook/hotmail,-1,-1,-1,-1,-1,-1,-1,Castello
SPARKY SSHA,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/sparky-ssha,moda y complementos,moda y complementos en general,-1,964201195,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
PEIXATERIA FRESQUET,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/peixateria-fresquet,alimentacion,pescados y mariscos,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
YK ACCESORIOS,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/yk-accesorios,moda y complementos,moda y complementos en general,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
LLAVES DE COCHE MOYA,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/llaves-coche-moya,vehiculos,recambios,-1,964217178,-1,-1,-1,-1,www.llavesdecochemoya.com,-1,-1,-1,-1,-1,-1,Castello
LLAR DIGITAL,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/llar-digital,servicios,"publicidad, marketing y eventos",-1,964260063,-1,-1,-1,-1,www.llardigital.com,-1,-1,-1,-1,-1,-1,Castello
TODO 2 EUROS,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/todo-2-e,hogar y decoracion,"artesania, ceramica, regalos y bazar",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
JOYERIA HEREDIA,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/joyeria-heredia,joyeria - relojeria,"joyerias, relojerias, compra-venta de oro",-1,964206411,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
CUPLE,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/cuple-5,moda y complementos,moda y complementos en general,-1,964245467,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
GINER,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/giner-2,moda y complementos,moda y complementos en general,-1,964223898,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
INFOOFINET,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/infoofinet,"informatica, imagen y sonido",electrodomesticos y electronica en general,-1,964862896,-1,-1,-1,-1,www.infoofinet.es,-1,-1,-1,-1,-1,-1,Castello
FRANCESCA,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/francesca,moda y complementos,moda y complementos en general,-1,964234240,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
PUNTO DIP CASTELLO,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/punto-dip-castello,"papeleria, libreria y quioscos","papeleria, libreria, prensa y quioscos",-1,964036725,-1,-1,-1,-1,ww.puntodip.es,-1,-1,-1,-1,-1,-1,Castello
COMPLEMENTOS GARBI,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/rosa-garbi,moda y complementos,moda infantil y puericultura,-1,964107189,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
GALERIAS CASTELLONENSE,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/galerias-castelloneras,"ocio, deportes y aficiones",juguetes y articulos de fiesta,-1,964215264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
ARRELS,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/arrels-2,moda y complementos,moda y complementos en general,-1,964067887,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
MC ONE,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/mc-one,moda y complementos,"zapatos, bolsos y complementos",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
BELLAVIDA,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/bellavida,salud y belleza,peluquerias y salones de belleza,-1,964066571,-1,-1,-1,-1,www.bellavidasalon.es,-1,-1,-1,-1,-1,-1,Castello
BALANCILLA,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/balancilla,alimentacion,alimentacion en general,-1,964243370,-1,-1,-1,-1,www.esclusivasesteller.com,-1,-1,-1,-1,-1,-1,Castello
"A PER DOLC, CAFE, PA I PASTISSOS",https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/a-dolc-cafe-pa-i-pastissos,alimentacion,pan y pasteleria,-1,-1,619856730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
INFO ELECTRONIC,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/info-electronic,"informatica, imagen y sonido",informatica y consolas,-1,964068624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
MONICA PESCADERIA,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/monica-pescaderia,alimentacion,pescados y mariscos,-1,964224768,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
GENEROS DE PUNTO TERESA,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/generos-punto-teresa,moda y complementos,moda y complementos en general,-1,964222668,-1,-1,-1,-1,www.puntoteresa.com,-1,-1,-1,-1,-1,-1,Castello
MERCADO DE SAN PEDRO,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/mercado-san-pedro,alimentacion,alimentacion en general,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
RELOJERIA VAL,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/relojeria-lal,joyeria - relojeria,"joyerias, relojerias, compra-venta de oro",-1,964222884,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
VOLANTINS,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/volantins-3,moda y complementos,moda infantil y puericultura,-1,964234603,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
NAYSA,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/naysa-centro-dietetico,salud y belleza,herboristerias y dietetica,-1,964225022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
MUEBLES PACHES,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/muebles-paches,hogar y decoracion,muebles,-1,964210419,-1,-1,-1,-1,www.mueblespaches.com,-1,-1,-1,-1,-1,-1,Castello
EDO PRODUCTOS DE PELUQUERIA Y ESTETICA,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/productos-peluqueria-y-estecica-edo,drogueria - perfumeria,perfumeria especializada y belleza,-1,964253465,-1,info@cmperedo.es,no,cmperedo,www.cooperedo.es/,-1,-1,-1,-1,-1,-1,Castello
HERBALIA,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/herbalia,salud y belleza,herboristerias y dietetica,-1,964255257,-1,herbaliacs@gmail.com,si,gmail,www.empresascastellon.com/tienda/herbalia-6360.html,-1,-1,-1,-1,-1,-1,Castello
FERNANDEZ GEMOLOGOS,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/fernandez-gemologos,joyeria - relojeria,"joyerias, relojerias, compra-venta de oro",-1,964250657,-1,admin@fernandezgemologos.com,no,fernandezgemologos,www.fernandezgemologos.com/,-1,-1,-1,-1,-1,-1,Castello
CARNES ERUNDINA,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/carnes-erundina,alimentacion,carnes / embutidos / huevos,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
ESTANCO RIBES,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/estanco-ribes,tabaco y loterias,"tabacos, cigarrillos electronicos y articulos de fumador",-1,964230292,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
MOHER JOYERIA,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/joyeria-moher,joyeria - relojeria,"joyerias, relojerias, compra-venta de oro",-1,964230664,-1,joyeriapaco2@yahoo.es,si,yahoo,-1,-1,-1,-1,-1,-1,-1,Castello
AAIS,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/aais,moda y complementos,moda mujer,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
CLINICA DENTAL BELEN,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/clinica-dental-belen,servicios,"servicios de formacion (autoescuelas, academias...)",-1,964269550,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
CASPRONAVE INMOBILIARIA,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/caspronave-inmobiliaria,finanzas y gestion,servicios inmobiliarios,-1,964723466,-1,-1,-1,-1,WWW.CASPRONAVE.COM,-1,-1,-1,-1,-1,-1,Castello
ELLA,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/ella-3,moda y complementos,moda mujer,-1,964048653,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
JOYERIA RELOJERIA CARREDA,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/joyeria-relojeria-carreda,joyeria - relojeria,"joyerias, relojerias, compra-venta de oro",-1,964232794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
INMOBILIARIA NOMDEDEU,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/inmobiliaria-nomdedeu,finanzas y gestion,servicios inmobiliarios,-1,964212531,-1,-1,-1,-1,www.inmobiliarianomdedeu.com,-1,-1,-1,-1,-1,-1,Castello
BEAUTY BELLEZA & BIENESTAR,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/beauty-belleza-bienestar,salud y belleza,peluquerias y salones de belleza,-1,964830698,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
ALAIN AFFLELOU OPTICO,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/alain-afflelou-optico-2,salud y belleza,opticas,-1,964740999,-1,-1,-1,-1,www.alainafflelou.es,-1,-1,-1,-1,-1,-1,Castello
TIENDAS TU HOGAR,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/tiendas-tu-hogar,hogar y decoracion,hogar y decoracion en general,-1,964217934,-1,-1,-1,-1,www.empresascastellon.com/directorio/tiendas-tu-hogar-6187.html,-1,-1,-1,-1,-1,-1,Castello
SAEZ,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/saez,moda y complementos,moda y complementos en general,-1,964224924,-1,pascuallopezpaqui@gmail.com,si,gmail,-1,-1,-1,-1,-1,-1,-1,Castello
BABILONI TENDA DART,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/babiloni-tenda-art,hogar y decoracion,hogar y decoracion en general,-1,964231959,-1,-1,-1,-1,www.babiloni-tendardart.com,-1,-1,-1,-1,-1,-1,Castello
ALBERO DM,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/albero-dm-2,moda y complementos,moda y complementos en general,-1,964030677,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
PARAFARMACIA DEL REAL,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/parafarmacia-real,salud y belleza,farmacias y parafarmacias,-1,964240345,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
DEICA INFORMATICA,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/deica-informatica,"informatica, imagen y sonido",informatica y consolas,-1,964270303,-1,-1,-1,-1,www.deica.com,-1,-1,-1,-1,-1,-1,Castello
GENERAL OPTICA,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/general-optica-2,salud y belleza,opticas,-1,964211619,-1,-1,-1,-1,www.generaloptica.es,-1,-1,-1,-1,-1,-1,Castello
"NUVART EVENTOS, INTERIORISMO & DISENO",https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/nuvart-eventos-interiorismo-diseno,hogar y decoracion,decoracion e interiorismo,-1,964061048,-1,-1,-1,-1,www.nuvart.es,-1,-1,-1,-1,-1,-1,Castello
COLCHON +,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/colchon,hogar y decoracion,hogar y decoracion en general,-1,964211410,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
KIOSCO PAPELERIA DAVID,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/quiosco-papeleria-david,"papeleria, libreria y quioscos","papeleria, libreria, prensa y quioscos",-1,964830906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
ASOMAT-E PRODUCTOS ARTESANOS,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/asomate-productos-artesanos,hogar y decoracion,"artesania, ceramica, regalos y bazar",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
CHUCHES Y MAS CHUCHES,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/chuches-y-mas-chuches,"papeleria, libreria y quioscos","papeleria, libreria, prensa y quioscos",-1,9640699666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
CARNICERIA CONSUELO,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/carniceria-consuelo,alimentacion,alimentacion en general,-1,964211464,-1,-1,-1,-1,www.carnisseriaconsuelo.com,-1,-1,-1,-1,-1,-1,Castello
A TUS PIES ZAPATERIA,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/a-tus-pies-zapateria,moda y complementos,"zapatos, bolsos y complementos",-1,964731022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
CARNICERIA ANTONIO,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/carniceria-antonio-3,alimentacion,carnes / embutidos / huevos,-1,964282216,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
LA DINADA,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/la-dinada,hosteleria y turismo,comidas para llevar,-1,964240648,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
SERYMANT,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/serimant,hogar y decoracion,ferreteria,-1,964247146,-1,-1,-1,-1,www.rerymant.es,-1,-1,-1,-1,-1,-1,Castello
QUIOSCO PACO EL GORDO,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/quiosco-paco-gordo,tabaco y loterias,"tabacos, cigarrillos electronicos y articulos de fumador",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
QUIOSCO MI FASCICULO,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/quiosco-mi-fasciculo,"papeleria, libreria y quioscos","papeleria, libreria, prensa y quioscos",-1,964286109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
VERO-CRIS,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/verocris,alimentacion,frutas y verduras,-1,964037476,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
CAFETERIA PACHI,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/cafeteria-pachi,hosteleria y turismo,bar-cafeteria,-1,964240204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
NOGUERAS PELUQUEROS,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/nogueras-peluqueros,salud y belleza,peluquerias y salones de belleza,-1,964247619,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
ADMINISTRADOR DE FINCAS AGUSTIN RAMON PITARCH,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/administrador-fincas-agustin-ramon-pitarch,finanzas y gestion,gestorias-asesorias,-1,964061617,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
COLCHON +,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/colchon-2,hogar y decoracion,hogar y decoracion en general,-1,964722259,-1,-1,-1,-1,www.colchonplus.com,-1,-1,-1,-1,-1,-1,Castello
TISU TINTORERIAS,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/tisu-tintorerias,servicios,tintorerias,-1,964243683,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
CLARKS CASTELLON,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/clarks-castellon-2,moda y complementos,moda y complementos en general,-1,964217565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
CEX,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/cex,hogar y decoracion,"cristaleria, vajilla, cuberteria, otros utensilios del hogar",-1,964214768,-1,-1,-1,-1,www.webuy.com,-1,-1,-1,-1,-1,-1,Castello
PICTOGRAMA LLIBRERIA D'IMATGE SALA D'ART,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/galeria-pictograma-castellon,hogar y decoracion,manualidades y bellas artes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
AUTO-ESCUELA BELBA UNIVERSIDAD,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/autoescuela-belba-universidad,servicios,"servicios de formacion (autoescuelas, academias...)",-1,964060465,-1,-1,-1,-1,www.autoescuelabelba.com,-1,-1,-1,-1,-1,-1,Castello
REDSOR 2000,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/redsor-2000-2,servicios,"construccion, instalaciones y mantenimiento",-1,964260547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
CONFORT-CAMA,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/confortcama,hogar y decoracion,muebles,-1,964202700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
MANADA FELIZ,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/manada-feliz,"flores, jardineria y animales",mascotas y accesorios,-1,964785671,-1,-1,-1,-1,www.manadafeliz.es,-1,-1,-1,-1,-1,-1,Castello
LA PAPALLONA,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/la-papallona-3,moda y complementos,merceria,-1,-1,-1,-1,-1,-1,www.lapapalona.es,-1,-1,-1,-1,-1,-1,Castello
ESTANCO CASTELLON No 32,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/estanco-castellon-n-32,tabaco y loterias,"tabacos, cigarrillos electronicos y articulos de fumador",-1,964225799,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
BURRADES,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/burrades,moda y complementos,moda mujer,-1,964228955,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
JOYERIA MAYOR,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/joyeria-mayor,joyeria - relojeria,"joyerias, relojerias, compra-venta de oro",-1,964190544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
FLORISTERIA ANA,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/floristeria-ana,"flores, jardineria y animales","floristeria, jardineria y productos agricolas",-1,964227750,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
FRUTOS SECOS Y LEGUMBRES I. SAURA,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/frutos-secos-y-legumbres-i-saura,alimentacion,encurtidos / frutos secos / aperitivos,-1,964060131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
HERRERO MOTOS,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/herrero-motos,vehiculos,compra-venta de vehiculos,-1,964222598,-1,-1,-1,-1,www.herreromotos.com,-1,-1,-1,-1,-1,-1,Castello
COLORES,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/colores,moda y complementos,"zapatos, bolsos y complementos",-1,964831883,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
PAPELERIA LES PALMERETES,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/papeleria-palmeretes,"papeleria, libreria y quioscos","papeleria, libreria, prensa y quioscos",-1,964238146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
GLOBOFIESTA CASTELLON,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/globofiesta-castellon,"ocio, deportes y aficiones",juguetes y articulos de fiesta,-1,964639393,-1,-1,-1,-1,www.globofiesta.com,-1,-1,-1,-1,-1,-1,Castello
BRUSHING,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/brushing,salud y belleza,peluquerias y salones de belleza,-1,964231715,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
PAPELERIA MOLINER,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/papeleria-moliner,"papeleria, libreria y quioscos","papeleria, libreria, prensa y quioscos",-1,964067470,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
ELECTRODOMESTICOS MONTERDE,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/electrodomentiscos-monterde,"informatica, imagen y sonido",electrodomesticos y electronica en general,-1,964212726,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
FOTO RIOS,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/foto-rios,"informatica, imagen y sonido",fotografia,-1,964240818,-1,-1,-1,-1,www.fotorios.com,-1,-1,-1,-1,-1,-1,Castello
LA JIJONENCA,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/la-jijonenca-10,alimentacion,alimentacion en general,-1,964225542,-1,-1,-1,-1,www.lajijonenca-castello.com,-1,-1,-1,-1,-1,-1,Castello
DELFOS,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/delfos-2,alimentacion,encurtidos / frutos secos / aperitivos,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
14 ONZAS,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/14-onzas,moda y complementos,moda y complementos en general,-1,964261181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
VICENTE Y PEPE,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/vicente-y-pepe,alimentacion,carnes / embutidos / huevos,-1,964243747,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
MARIA CINTA,https://castellon.comercioscomunitatvalenciana.com/es/comercios/view/maria-cinta-mercado-san-antonio,alimentacion,alimentacion en general,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Castello
